0.0904	0.0911	0.0880	0.0904	0.0157	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1065	0.0919	0.1595	0.1065	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1066	0.0919	0.1595	0.1066	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1066	0.0919	0.1595	0.1066	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0058	0.0837	0.0228	0.0228	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0158	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0158	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0158	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0158	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0158	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0158	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
0.0904	0.0911	0.0880	0.0904	0.0158	0.1066	0.0919	0.1595	0.1066	0.0108	0.0108	0.0108	0.0228	0.0228	0.0059	0.0837	0.0228	0.0228	0.0059	0.0059	0.0059	
